#separator:tab
#html:true
#columns:Front	Back	Tags
#tags column:3
<div style="font-size:44px;line-height:2.0"><ruby>両親<rt>りょうしん</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">parents; both parents</div><div style="font-size:12px;color:#a7aebb">frequency rank 1742</div><hr><div style="font-size:22px;line-height:2.2"><b><ruby>両親<rt>りょうしん</rt></ruby></b>には<ruby>従<rt>したが</rt></ruby>わねばなりません。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">You are to obey your parents.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>今週<rt>こんしゅう</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">this week</div><div style="font-size:12px;color:#a7aebb">frequency rank 1743</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>は<b><ruby>今週<rt>こんしゅう</rt></ruby></b>ずっと<ruby>忙<rt>いそが</rt></ruby>しくしています。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">He has been busy this week.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>働<rt>はたら</rt></ruby>き</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">work; labor; labour</div><div style="font-size:12px;color:#a7aebb">frequency rank 1744</div><hr><div style="font-size:22px;line-height:2.2"><ruby>能力<rt>のうりょく</rt></ruby>に<ruby>応<rt>おう</rt></ruby>じて<b><ruby>働<rt>はたら</rt></ruby>き</b>、<ruby>必要<rt>ひつよう</rt></ruby>に<ruby>応<rt>おう</rt></ruby>じて<ruby>受<rt>う</rt></ruby>け<ruby>取<rt>と</rt></ruby>る。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">From each according to their ability, to each according to their needs.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>加工<rt>かこう</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">manufacturing; processing; treatment</div><div style="font-size:12px;color:#a7aebb">frequency rank 1745</div><hr><div style="font-size:22px;line-height:2.2"><ruby>牛乳<rt>ぎゅうにゅう</rt></ruby>は<b><ruby>加工<rt>かこう</rt></ruby></b>されてバターやチーズになる。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Milk is made into butter and cheese.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>史<rt>し</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">history</div><div style="font-size:12px;color:#a7aebb">frequency rank 1746</div><hr><div style="font-size:22px;line-height:2.2">スーザンはアメリカ<b><ruby>史<rt>し</rt></ruby></b>を<ruby>専攻<rt>せんこう</rt></ruby>しています。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Susan is majoring in American history.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>売<rt>う</rt></ruby>り</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">sale; selling</div><div style="font-size:12px;color:#a7aebb">frequency rank 1747</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼女<rt>かのじょ</rt></ruby>は<ruby>美貌<rt>びぼう</rt></ruby>を<b><ruby>売<rt>う</rt></ruby>り</b>にしています。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">She uses her looks.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>妊娠<rt>にんしん</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">pregnancy; conception; gestation</div><div style="font-size:12px;color:#a7aebb">frequency rank 1748</div><hr><div style="font-size:22px;line-height:2.2"><b><ruby>妊娠<rt>にんしん</rt></ruby></b>しています。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">I'm expecting.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>審査<rt>しんさ</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">judging; inspection; examination</div><div style="font-size:12px;color:#a7aebb">frequency rank 1749</div><hr><div style="font-size:22px;line-height:2.2">「じゃあ、チェックしちゃいますね」「<b><ruby>審査<rt>しんさ</rt></ruby></b><ruby>宜<rt>よろ</rt></ruby>しく。<ruby>頑張<rt>がんば</rt></ruby>ったつもりだぜ」</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Right, I'll check your work, OK? "Please go ahead and inspect. I think I gave it a good go."</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>戦<rt>たたか</rt></ruby>う</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">verb</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">to make war (on); to wage war (against); to go to war (with)</div><div style="font-size:12px;color:#a7aebb">frequency rank 1750</div><hr><div style="font-size:22px;line-height:2.2">その２チームは<ruby>激<rt>はげ</rt></ruby>しく<b><ruby>戦<rt>たたか</rt></ruby>っ</b>た。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">The two teams fought very hard.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::verb rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>招待<rt>しょうたい</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">invitation</div><div style="font-size:12px;color:#a7aebb">frequency rank 1751</div><hr><div style="font-size:22px;line-height:2.2"><b><ruby>招待<rt>しょうたい</rt></ruby></b>してくれてありがとう。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Thank you so much for inviting me.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>教室<rt>きょうしつ</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">classroom; lecture room</div><div style="font-size:12px;color:#a7aebb">frequency rank 1752</div><hr><div style="font-size:22px;line-height:2.2"><b><ruby>教室<rt>きょうしつ</rt></ruby></b>には<ruby>生徒<rt>せいと</rt></ruby>はほとんど<ruby>残<rt>のこ</rt></ruby>っていなかった。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">There were few students left in the classroom.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>植物<rt>しょくぶつ</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">plant; vegetation</div><div style="font-size:12px;color:#a7aebb">frequency rank 1753</div><hr><div style="font-size:22px;line-height:2.2">この<ruby>奇妙<rt>きみょう</rt></ruby>な<b><ruby>植物<rt>しょくぶつ</rt></ruby></b>についてはほとんど<ruby>知<rt>し</rt></ruby>られていない。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Little is known of this curious plant.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>殺<rt>ころ</rt></ruby>す</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">verb</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">to kill; to slay; to murder</div><div style="font-size:12px;color:#a7aebb">frequency rank 1754</div><hr><div style="font-size:22px;line-height:2.2"><ruby>奴等<rt>やつら</rt></ruby>に<b><ruby>殺<rt>ころ</rt></ruby>さ</b>れてしまいます。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">They'll kill me.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::verb rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>殺害<rt>さつがい</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">killing; murder</div><div style="font-size:12px;color:#a7aebb">frequency rank 1755</div><hr><div style="font-size:22px;line-height:2.2"><ruby>警察<rt>けいさつ</rt></ruby>は<ruby>少女<rt>しょうじょ</rt></ruby>を<b><ruby>殺害<rt>さつがい</rt></ruby></b>した<ruby>男<rt>おとこ</rt></ruby>を<ruby>逮捕<rt>たいほ</rt></ruby>した。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">The police arrested the man who had murdered the girl.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>毎回<rt>まいかい</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">every time; each round</div><div style="font-size:12px;color:#a7aebb">frequency rank 1756</div><hr><div style="font-size:22px;line-height:2.2"><ruby>私<rt>わたし</rt></ruby>は、<ruby>君<rt>きみ</rt></ruby>が<b><ruby>毎回<rt>まいかい</rt></ruby></b><ruby>遅<rt>おく</rt></ruby>れてくることが<ruby>嫌<rt>きら</rt></ruby>いだ。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">I don't like your coming late every time.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>波<rt>なみ</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">wave; billow; ripple</div><div style="font-size:12px;color:#a7aebb">frequency rank 1757</div><hr><div style="font-size:22px;line-height:2.2"><b><ruby>波<rt>なみ</rt></ruby></b>が<ruby>立<rt>た</rt></ruby>ち<ruby>始<rt>はじ</rt></ruby>めた。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">The waves are rising.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>特典<rt>とくてん</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">privilege; special favor; special favour</div><div style="font-size:12px;color:#a7aebb">frequency rank 1758</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>は<ruby>外国<rt>がいこく</rt></ruby>で２<ruby>年間<rt>ねんかん</rt></ruby><ruby>研究<rt>けんきゅう</rt></ruby>する<b><ruby>特典<rt>とくてん</rt></ruby></b>を<ruby>得<rt>え</rt></ruby>た。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">He had the privilege of studying abroad for two years.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>看護<rt>かんご</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">nursing; (army) nurse</div><div style="font-size:12px;color:#a7aebb">frequency rank 1759</div><hr><div style="font-size:22px;line-height:2.2"><ruby>母親<rt>ははおや</rt></ruby>が、<ruby>彼<rt>かれ</rt></ruby>の<b><ruby>看護<rt>かんご</rt></ruby></b>にあたってる。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">His mother is in attendance on him.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>義務<rt>ぎむ</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">duty; obligation; responsibility</div><div style="font-size:12px;color:#a7aebb">frequency rank 1760</div><hr><div style="font-size:22px;line-height:2.2">とにかく<b><ruby>義務<rt>ぎむ</rt></ruby></b>だけ<ruby>果<rt>は</rt></ruby>たした。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">At any rate, I did my duty.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>職業<rt>しょくぎょう</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">occupation; profession; job</div><div style="font-size:12px;color:#a7aebb">frequency rank 1761</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>の<b><ruby>職業<rt>しょくぎょう</rt></ruby></b><ruby>上<rt>じょう</rt></ruby>のキャリアは<ruby>破綻<rt>はたん</rt></ruby>していた。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">His professional career was bankrupt.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>複雑<rt>ふくざつ</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">na-adjective</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">complex; complicated; intricate</div><div style="font-size:12px;color:#a7aebb">frequency rank 1762</div><hr><div style="font-size:22px;line-height:2.2"><ruby>事態<rt>じたい</rt></ruby>はさらに<b><ruby>複雑<rt>ふくざつ</rt></ruby></b>な<ruby>問題<rt>もんだい</rt></ruby>に<ruby>発展<rt>はってん</rt></ruby>した。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">The situation has evolved into a more complex problem.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::na-adjective rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>赤<rt>あか</rt></ruby>い</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">i-adjective</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">red; crimson; scarlet</div><div style="font-size:12px;color:#a7aebb">frequency rank 1763</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼女<rt>かのじょ</rt></ruby>は<ruby>青<rt>あお</rt></ruby>くなったり<b><ruby>赤<rt>あか</rt></ruby>く</b>なったりした。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">She became pale and flushed by turns.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::i-adjective rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>起<rt>お</rt></ruby>きる</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">verb</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">to get up; to rise; to blaze up (fire)</div><div style="font-size:12px;color:#a7aebb">frequency rank 1764</div><hr><div style="font-size:22px;line-height:2.2"><ruby>私<rt>わたし</rt></ruby>は<ruby>早<rt>はや</rt></ruby>く<b>おき</b>たくありませんでした。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">I didn't want to get up early.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::verb rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>通<rt>つう</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">authority; expert; connoisseur</div><div style="font-size:12px;color:#a7aebb">frequency rank 1765</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>はてがみを<ruby>何<rt>なん</rt></ruby><b><ruby>通<rt>つう</rt></ruby></b>もかいていた。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">He was employed writing letter.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>運命<rt>うんめい</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">fate; destiny; lot</div><div style="font-size:12px;color:#a7aebb">frequency rank 1766</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>らは<ruby>決<rt>けっ</rt></ruby>してあえない<b><ruby>運命<rt>うんめい</rt></ruby></b>だった。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">They were destined never to meet.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>食<rt>た</rt></ruby>べ<ruby>物<rt>もの</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">food</div><div style="font-size:12px;color:#a7aebb">frequency rank 1767</div><hr><div style="font-size:22px;line-height:2.2"><b><ruby>食<rt>た</rt></ruby>べ<ruby>物<rt>もの</rt></ruby></b>はすべてなくなってしまった。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">All the food was gone.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0">グリーン</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">green (colour)</div><div style="font-size:12px;color:#a7aebb">frequency rank 1768</div><hr><div style="font-size:22px;line-height:2.2"><ruby>君<rt>きみ</rt></ruby>には<b>グリーン</b>が<ruby>似合<rt>にあ</rt></ruby>う。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Green suits you.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0">ショップ</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">shop</div><div style="font-size:12px;color:#a7aebb">frequency rank 1769</div><hr><div style="font-size:22px;line-height:2.2">こちらはワンダーミュージックショップです。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">This is Wonder Music Shop.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0">タグ</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">tag; label</div><div style="font-size:12px;color:#a7aebb">frequency rank 1770</div><hr><div style="font-size:22px;line-height:2.2">htmlは、<ruby>基本<rt>きほん</rt></ruby><ruby>的<rt>てき</rt></ruby>ルールとして<ruby>開始<rt>かいし</rt></ruby><b>タグ</b>と<ruby>終了<rt>しゅうりょう</rt></ruby>タグでマークアップして<ruby>要素<rt>ようそ</rt></ruby>とすると<ruby>説明<rt>せつめい</rt></ruby>しました。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">We have explained that HTML is, as a basic rule, elements marked up with open and close tags.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0">トラブル</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">trouble; difficulty; problem</div><div style="font-size:12px;color:#a7aebb">frequency rank 1771</div><hr><div style="font-size:22px;line-height:2.2"><ruby>私<rt>わたし</rt></ruby>は<ruby>彼<rt>かれ</rt></ruby>らの<b>トラブル</b>には<ruby>関係<rt>かんけい</rt></ruby>ない。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">I am not concerned with their trouble.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0">パリ</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">Paris (France)</div><div style="font-size:12px;color:#a7aebb">frequency rank 1772</div><hr><div style="font-size:22px;line-height:2.2"><b>パリ</b>に<ruby>行<rt>い</rt></ruby>きたくてたまりません。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">I'm dying to see Paris.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>上昇<rt>じょうしょう</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">rising; ascending; climbing</div><div style="font-size:12px;color:#a7aebb">frequency rank 1773</div><hr><div style="font-size:22px;line-height:2.2"><ruby>円<rt>えん</rt></ruby>はドルに<ruby>対<rt>たい</rt></ruby>して１０％<b><ruby>上昇<rt>じょうしょう</rt></ruby></b>した。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">The yen appreciated 10 percent against the dollar.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
<div style="font-size:44px;line-height:2.0"><ruby>不満<rt>ふまん</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">dissatisfaction; discontent; displeasure</div><div style="font-size:12px;color:#a7aebb">frequency rank 1774</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>は<ruby>上司<rt>じょうし</rt></ruby>についていつも<b><ruby>不満<rt>ふまん</rt></ruby></b>を<ruby>言<rt>い</rt></ruby>っている。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">He is always complaining about his boss.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::1501-2000
