#separator:tab
#html:true
#columns:Front	Back	Tags
#tags column:3
<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N1</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜にして</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N1</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜にして</div><div style="font-size:22px;color:#14532d;margin-bottom:14px">only at / even at ~</div><div style="font-size:15px;color:#475569;background:#f1f4f9;border-radius:8px;padding:8px 12px;display:inline-block">Noun + にして</div><div style="font-size:15px;color:#5b6472;margin-top:14px;line-height:1.7">Marks a notable stage or standard: 六十にして, 一瞬にして.</div><div style="font-size:14px;color:#8a5a2b;background:#fdf6ec;border-radius:8px;padding:8px 12px;margin-top:12px;line-height:1.6">にして marks a threshold; で is plain.</div><div style="font-size:11px;letter-spacing:.1em;text-transform:uppercase;color:#a7aebb;margin:22px 0 6px">Examples</div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>六<rt>ろく</rt></ruby><ruby>十<rt>じゅう</rt></ruby>にして<ruby>新<rt>あたら</rt></ruby>しい<ruby>趣味<rt>しゅみ</rt></ruby>を<ruby>始<rt>はじ</rt></ruby>めた。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">At sixty, he took up a new hobby.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>一瞬<rt>いっしゅん</rt></ruby>にして<ruby>景色<rt>けしき</rt></ruby>が<ruby>変<rt>か</rt></ruby>わった。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">In an instant the scenery changed.</div></div>	jlpt::N1
<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N1</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜にたえない</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N1</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜にたえない</div><div style="font-size:22px;color:#14532d;margin-bottom:14px">unbearable to ~ / beyond words</div><div style="font-size:15px;color:#475569;background:#f1f4f9;border-radius:8px;padding:8px 12px;display:inline-block">Verb dictionary form / Noun + にたえない</div><div style="font-size:15px;color:#5b6472;margin-top:14px;line-height:1.7">Either too painful to watch, or an overwhelming feeling.</div><div style="font-size:14px;color:#8a5a2b;background:#fdf6ec;border-radius:8px;padding:8px 12px;margin-top:12px;line-height:1.6">にたえない is literary; てたまらない is spoken.</div><div style="font-size:11px;letter-spacing:.1em;text-transform:uppercase;color:#a7aebb;margin:22px 0 6px">Examples</div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2">その<ruby>光景<rt>こうけい</rt></ruby>は<ruby>見<rt>み</rt></ruby>るにたえない。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">That scene is unbearable to look at.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>感謝<rt>かんしゃ</rt></ruby>にたえません。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">I am more grateful than I can say.</div></div>	jlpt::N1
<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N1</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜には及ばない</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N1</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜には<ruby>及<rt>およ</rt></ruby>ばない</div><div style="font-size:22px;color:#14532d;margin-bottom:14px">there is no need to / not as good as</div><div style="font-size:15px;color:#475569;background:#f1f4f9;border-radius:8px;padding:8px 12px;display:inline-block">Verb dictionary form / Noun + には及ばない</div><div style="font-size:15px;color:#5b6472;margin-top:14px;line-height:1.7">Two senses: unnecessary, or falling short in comparison.</div><div style="font-size:14px;color:#8a5a2b;background:#fdf6ec;border-radius:8px;padding:8px 12px;margin-top:12px;line-height:1.6">には及ばない dismisses need; までもない stresses obviousness.</div><div style="font-size:11px;letter-spacing:.1em;text-transform:uppercase;color:#a7aebb;margin:22px 0 6px">Examples</div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2">わざわざ<ruby>来<rt>く</rt></ruby>るには<ruby>及<rt>およ</rt></ruby>びません。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">There is no need for you to come all this way.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>の<ruby>腕前<rt>うでまえ</rt></ruby>には<ruby>及<rt>およ</rt></ruby>ばない。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">I am no match for his skill.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>現在<rt>げんざい</rt></ruby>における<ruby>果物<rt>くだもの</rt></ruby>の<ruby>供給<rt>きょうきゅう</rt></ruby>は<ruby>需要<rt>じゅよう</rt></ruby>に<ruby>及<rt>およ</rt></ruby>ばない。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">Present supplies of fruit are short of requirements.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>僕<rt>ぼく</rt></ruby>のバイクは<ruby>君<rt>きみ</rt></ruby>のにはとても<ruby>及<rt>およ</rt></ruby>ばない。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">My bike is not anything like yours.</div></div>	jlpt::N1
<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N1</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜にひきかえ</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N1</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜にひきかえ</div><div style="font-size:22px;color:#14532d;margin-bottom:14px">in contrast to ~</div><div style="font-size:15px;color:#475569;background:#f1f4f9;border-radius:8px;padding:8px 12px;display:inline-block">Noun / plain form の + にひきかえ</div><div style="font-size:15px;color:#5b6472;margin-top:14px;line-height:1.7">A sharp contrast, often with an evaluation.</div><div style="font-size:14px;color:#8a5a2b;background:#fdf6ec;border-radius:8px;padding:8px 12px;margin-top:12px;line-height:1.6">にひきかえ contrasts strongly; に対して is neutral.</div><div style="font-size:11px;letter-spacing:.1em;text-transform:uppercase;color:#a7aebb;margin:22px 0 6px">Examples</div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>兄<rt>あに</rt></ruby>にひきかえ、<ruby>弟<rt>おとうと</rt></ruby>はよく<ruby>働<rt>はたら</rt></ruby>く。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">In contrast to the elder brother, the younger works hard.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>去年<rt>きょねん</rt></ruby>にひきかえ、<ruby>今年<rt>ことし</rt></ruby>は<ruby>忙<rt>いそが</rt></ruby>しい。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">In contrast to last year, this year is busy.</div></div>	jlpt::N1
<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N1</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜にもまして</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N1</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜にもまして</div><div style="font-size:22px;color:#14532d;margin-bottom:14px">even more than ~</div><div style="font-size:15px;color:#475569;background:#f1f4f9;border-radius:8px;padding:8px 12px;display:inline-block">Noun + にもまして</div><div style="font-size:15px;color:#5b6472;margin-top:14px;line-height:1.7">Exceeds an already high standard.</div><div style="font-size:14px;color:#8a5a2b;background:#fdf6ec;border-radius:8px;padding:8px 12px;margin-top:12px;line-height:1.6">にもまして surpasses; より simply compares.</div><div style="font-size:11px;letter-spacing:.1em;text-transform:uppercase;color:#a7aebb;margin:22px 0 6px">Examples</div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>去年<rt>きょねん</rt></ruby>にもまして<ruby>今年<rt>ことし</rt></ruby>は<ruby>暑<rt>あつ</rt></ruby>い。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">This year is even hotter than last.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>何<rt>なに</rt></ruby>にもまして<ruby>健康<rt>けんこう</rt></ruby>が<ruby>大事<rt>だいじ</rt></ruby>だ。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">Health matters more than anything.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2">トムはいまや<ruby>以前<rt>いぜん</rt></ruby>にもまして<ruby>勤勉<rt>きんべん</rt></ruby>に<ruby>働<rt>はたら</rt></ruby>いている。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">Tom works more diligently now.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>何<rt>なに</rt></ruby>ものにもまして<ruby>私<rt>わたし</rt></ruby>は<ruby>健康<rt>けんこう</rt></ruby>になりたい。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">Above all, I want to be healthy.</div></div>	jlpt::N1
<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N1</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜に堪えない</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N1</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜に<ruby>堪<rt>た</rt></ruby>えない</div><div style="font-size:22px;color:#14532d;margin-bottom:14px">cannot bear to ~</div><div style="font-size:15px;color:#475569;background:#f1f4f9;border-radius:8px;padding:8px 12px;display:inline-block">Verb dictionary form + に堪えない</div><div style="font-size:15px;color:#5b6472;margin-top:14px;line-height:1.7">Too unpleasant to continue, or overwhelming gratitude.</div><div style="font-size:14px;color:#8a5a2b;background:#fdf6ec;border-radius:8px;padding:8px 12px;margin-top:12px;line-height:1.6">に堪えない is literary; たくない is plain.</div><div style="font-size:11px;letter-spacing:.1em;text-transform:uppercase;color:#a7aebb;margin:22px 0 6px">Examples</div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>読<rt>よ</rt></ruby>むに<ruby>堪<rt>こた</rt></ruby>えない<ruby>文章<rt>ぶんしょう</rt></ruby>だ。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">It is writing one cannot bear to read.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>感謝<rt>かんしゃ</rt></ruby>の<ruby>念<rt>ねん</rt></ruby>に<ruby>堪<rt>こた</rt></ruby>えません。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">I am overwhelmed with gratitude.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>動物<rt>どうぶつ</rt></ruby>がいじめられているのは<ruby>見<rt>み</rt></ruby>るに<ruby>堪<rt>こた</rt></ruby>えない。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">I can&#x27;t stand to see animals be teased.</div></div>	jlpt::N1
<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N1</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜に至る</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N1</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜に<ruby>至<rt>いた</rt></ruby>る</div><div style="font-size:22px;color:#14532d;margin-bottom:14px">reach the point of ~</div><div style="font-size:15px;color:#475569;background:#f1f4f9;border-radius:8px;padding:8px 12px;display:inline-block">Verb dictionary form / Noun + に至る</div><div style="font-size:15px;color:#5b6472;margin-top:14px;line-height:1.7">A long process culminating in a state.</div><div style="font-size:14px;color:#8a5a2b;background:#fdf6ec;border-radius:8px;padding:8px 12px;margin-top:12px;line-height:1.6">に至る is a culmination; になる is a plain change.</div><div style="font-size:11px;letter-spacing:.1em;text-transform:uppercase;color:#a7aebb;margin:22px 0 6px">Examples</div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>長<rt>なが</rt></ruby>い<ruby>交渉<rt>こうしょう</rt></ruby>の<ruby>末<rt>すえ</rt></ruby>、<ruby>合意<rt>ごうい</rt></ruby>に<ruby>至<rt>いた</rt></ruby>った。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">After long negotiations, we reached an agreement.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>議論<rt>ぎろん</rt></ruby>はついに<ruby>結論<rt>けつろん</rt></ruby>に<ruby>至<rt>いた</rt></ruby>った。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">The discussion finally reached a conclusion.</div></div>	jlpt::N1
<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N1</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜に至るまで</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N1</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜に<ruby>至<rt>いた</rt></ruby>るまで</div><div style="font-size:22px;color:#14532d;margin-bottom:14px">right down to ~</div><div style="font-size:15px;color:#475569;background:#f1f4f9;border-radius:8px;padding:8px 12px;display:inline-block">Noun + に至るまで</div><div style="font-size:15px;color:#5b6472;margin-top:14px;line-height:1.7">Emphasises the full extent of a range.</div><div style="font-size:14px;color:#8a5a2b;background:#fdf6ec;border-radius:8px;padding:8px 12px;margin-top:12px;line-height:1.6">に至るまで stresses completeness; まで is a plain limit.</div><div style="font-size:11px;letter-spacing:.1em;text-transform:uppercase;color:#a7aebb;margin:22px 0 6px">Examples</div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>服<rt>ふく</rt></ruby>から<ruby>靴<rt>くつ</rt></ruby>に<ruby>至<rt>いた</rt></ruby>るまで、<ruby>全部<rt>ぜんぶ</rt></ruby><ruby>黒<rt>くろ</rt></ruby>だ。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">From clothes right down to shoes, everything is black.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>細部<rt>さいぶ</rt></ruby>に<ruby>至<rt>いた</rt></ruby>るまで<ruby>確認<rt>かくにん</rt></ruby>した。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">I checked it down to the smallest detail.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>宣戦<rt>せんせん</rt></ruby><ruby>布告<rt>ふこく</rt></ruby>に<ruby>至<rt>いた</rt></ruby>るまでの<ruby>時期<rt>じき</rt></ruby>はこのような<ruby>状況<rt>じょうきょう</rt></ruby>であったと<ruby>言<rt>い</rt></ruby>える。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">You can say that the circumstances were thus in the period leading up to the declaration of war.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>らは、カルカッタからニューヨーク<ruby>市<rt>し</rt></ruby>に<ruby>至<rt>いた</rt></ruby>るまで、<ruby>世界中<rt>せかいじゅう</rt></ruby>に<ruby>支部<rt>しぶ</rt></ruby>を<ruby>持<rt>も</rt></ruby>っている。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">They have branches all over the world, from Calcutta to New York City.</div></div>	jlpt::N1
<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N1</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜に足る</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N1</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜に<ruby>足<rt>た</rt></ruby>る</div><div style="font-size:22px;color:#14532d;margin-bottom:14px">worthy of ~</div><div style="font-size:15px;color:#475569;background:#f1f4f9;border-radius:8px;padding:8px 12px;display:inline-block">Verb dictionary form / Noun + に足る</div><div style="font-size:15px;color:#5b6472;margin-top:14px;line-height:1.7">Formal: deserving of trust, respect or mention.</div><div style="font-size:14px;color:#8a5a2b;background:#fdf6ec;border-radius:8px;padding:8px 12px;margin-top:12px;line-height:1.6">に足る is worthiness; 価値がある is plainer.</div><div style="font-size:11px;letter-spacing:.1em;text-transform:uppercase;color:#a7aebb;margin:22px 0 6px">Examples</div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>は<ruby>信頼<rt>しんらい</rt></ruby>するに<ruby>足<rt>た</rt></ruby>る<ruby>人物<rt>じんぶつ</rt></ruby>だ。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">He is a person worthy of trust.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>満足<rt>まんぞく</rt></ruby>に<ruby>足<rt>た</rt></ruby>る<ruby>結果<rt>けっか</rt></ruby>だった。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">It was a result worthy of satisfaction.</div></div>	jlpt::N1
<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N1</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜の極み</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N1</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜の<ruby>極<rt>きわ</rt></ruby>み</div><div style="font-size:22px;color:#14532d;margin-bottom:14px">the extreme of ~</div><div style="font-size:15px;color:#475569;background:#f1f4f9;border-radius:8px;padding:8px 12px;display:inline-block">Noun + の極み</div><div style="font-size:15px;color:#5b6472;margin-top:14px;line-height:1.7">An absolute extreme, good or bad: 感激の極み, 贅沢の極み.</div><div style="font-size:14px;color:#8a5a2b;background:#fdf6ec;border-radius:8px;padding:8px 12px;margin-top:12px;line-height:1.6">の極み is a state at its limit; の至り is a feeling at its height.</div><div style="font-size:11px;letter-spacing:.1em;text-transform:uppercase;color:#a7aebb;margin:22px 0 6px">Examples</div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>贅沢<rt>ぜいたく</rt></ruby>の<ruby>極<rt>きわ</rt></ruby>みだ。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">It is the height of luxury.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>疲労<rt>ひろう</rt></ruby>の<ruby>極<rt>きわ</rt></ruby>みに<ruby>達<rt>たっ</rt></ruby>した。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">I reached the extreme of exhaustion.</div></div>	jlpt::N1
<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N1</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜の至り</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N1</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜の<ruby>至<rt>いた</rt></ruby>り</div><div style="font-size:22px;color:#14532d;margin-bottom:14px">the height of ~</div><div style="font-size:15px;color:#475569;background:#f1f4f9;border-radius:8px;padding:8px 12px;display:inline-block">Noun + の至り</div><div style="font-size:15px;color:#5b6472;margin-top:14px;line-height:1.7">Ceremonial: 光栄の至り, 赤面の至り.</div><div style="font-size:14px;color:#8a5a2b;background:#fdf6ec;border-radius:8px;padding:8px 12px;margin-top:12px;line-height:1.6">の至り is a peak of feeling; の極み is an extreme state.</div><div style="font-size:11px;letter-spacing:.1em;text-transform:uppercase;color:#a7aebb;margin:22px 0 6px">Examples</div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2">このような<ruby>賞<rt>しょう</rt></ruby>をいただき、<ruby>光栄<rt>こうえい</rt></ruby>の<ruby>至<rt>いた</rt></ruby>りです。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">Receiving such an award is the greatest honour.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>若気<rt>わかげ</rt></ruby>の<ruby>至<rt>いた</rt></ruby>りでした。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">It was the folly of youth.</div></div>	jlpt::N1
<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N1</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜はさておき</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:14px">N1</div><div style="font-size:36px;font-weight:600;line-height:1.9;margin-bottom:10px">〜はさておき</div><div style="font-size:22px;color:#14532d;margin-bottom:14px">setting ~ aside</div><div style="font-size:15px;color:#475569;background:#f1f4f9;border-radius:8px;padding:8px 12px;display:inline-block">Noun + はさておき</div><div style="font-size:15px;color:#5b6472;margin-top:14px;line-height:1.7">Postpones one topic to address a more pressing one.</div><div style="font-size:14px;color:#8a5a2b;background:#fdf6ec;border-radius:8px;padding:8px 12px;margin-top:12px;line-height:1.6">はさておき postpones; はともかく dismisses.</div><div style="font-size:11px;letter-spacing:.1em;text-transform:uppercase;color:#a7aebb;margin:22px 0 6px">Examples</div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>冗談<rt>じょうだん</rt></ruby>はさておき、<ruby>本題<rt>ほんだい</rt></ruby>に<ruby>入<rt>にゅう</rt></ruby>ろう。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">Joking aside, let&#x27;s get to the main point.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>結果<rt>けっか</rt></ruby>はさておき、<ruby>努力<rt>どりょく</rt></ruby>は<ruby>認<rt>みと</rt></ruby>めたい。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">Setting the result aside, I want to acknowledge the effort.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>何<rt>なに</rt></ruby>はさておきもっと<ruby>健康<rt>けんこう</rt></ruby>に<ruby>注意<rt>ちゅうい</rt></ruby>するべきだ。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">Before everything you should take better care of your health.</div></div><div style="border-top:1px solid #e6eaf0;padding:12px 0"><div style="font-size:21px;line-height:2.2"><ruby>冗談<rt>じょうだん</rt></ruby>はさておき、<ruby>君<rt>きみ</rt></ruby>は<ruby>何<rt>なに</rt></ruby>をするつもりなの。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:4px">Joking aside, what do you mean to do?</div></div>	jlpt::N1
