#separator:tab
#html:true
#columns:Front	Back	Tags
#tags column:3
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">寝坊した<span style="color:#b4491f;font-weight:600">［ ？ ］</span>、試験を受けられなかった。</div><div style="font-size:16px;color:#5b6472;font-style:italic">Simply because I overslept, I couldn&#x27;t sit the exam.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N3</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">ばかりに</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Plain form + ばかりに</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>寝坊<rt>ねぼう</rt></ruby>したばかりに、<ruby>試験<rt>しけん</rt></ruby>を<ruby>受<rt>う</rt></ruby>けられなかった。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">Simply because I overslept, I couldn&#x27;t sit the exam.</div>	cloze jlpt::N3 fn::causation
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">もっと早く来れ<span style="color:#b4491f;font-weight:600">［ ？ ］</span>。</div><div style="font-size:16px;color:#5b6472;font-style:italic">I should have come earlier.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N3</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">ばよかった</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Verb ば-form + よかった</div><div style="font-size:21px;line-height:2.2;margin-top:16px">もっと<ruby>早<rt>はや</rt></ruby>く<ruby>来<rt>く</rt></ruby>ればよかった。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">I should have come earlier.</div>	cloze jlpt::N3 fn::obligation
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">約束は守る<span style="color:#b4491f;font-weight:600">［ ？ ］</span>。</div><div style="font-size:16px;color:#5b6472;font-style:italic">You should keep your promises.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N3</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">べきだ</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Verb dictionary form + べきだ (する→すべき)</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>約束<rt>やくそく</rt></ruby>は<ruby>守<rt>まも</rt></ruby>るべきだ。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">You should keep your promises.</div>	cloze jlpt::N3 fn::obligation
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">泣きたい<span style="color:#b4491f;font-weight:600">［ ？ ］</span>嬉しかった。</div><div style="font-size:16px;color:#5b6472;font-style:italic">I was so happy I could have cried.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N3</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">ほど</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Noun / plain form + ほど</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>泣<rt>な</rt></ruby>きたいほど<ruby>嬉<rt>うれ</rt></ruby>しかった。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">I was so happy I could have cried.</div>	cloze jlpt::N3 fn::degree
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">彼は疲れている<span style="color:#b4491f;font-weight:600">［ ？ ］</span>。</div><div style="font-size:16px;color:#5b6472;font-style:italic">He seems tired.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N3</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">みたいです</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Noun / plain form + みたいだ</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>彼<rt>かれ</rt></ruby>は<ruby>疲<rt>つか</rt></ruby>れているみたいです。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">He seems tired.</div>	cloze jlpt::N3 fn::evidential
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">子どものころ、よくここで遊んだ<span style="color:#b4491f;font-weight:600">［ ？ ］</span>。</div><div style="font-size:16px;color:#5b6472;font-style:italic">As a child, I used to play here a lot.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N3</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">ものだ</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Plain form + ものだ</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>子<rt>こ</rt></ruby>どものころ、よくここで<ruby>遊<rt>あそ</rt></ruby>んだものだ。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">As a child, I used to play here a lot.</div>	cloze jlpt::N3 fn::tendency
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">出かけ<span style="color:#b4491f;font-weight:600">［ ？ ］</span>とき、電話が鳴った。</div><div style="font-size:16px;color:#5b6472;font-style:italic">Just as I was about to go out, the phone rang.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N3</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">ようとした</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Volitional form + とする</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>出<rt>で</rt></ruby>かけようとしたとき、<ruby>電話<rt>でんわ</rt></ruby>が<ruby>鳴<rt>な</rt></ruby>った。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">Just as I was about to go out, the phone rang.</div>	cloze jlpt::N3 fn::time fn::volition
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">熱が下がらない<span style="color:#b4491f;font-weight:600">［ ？ ］</span>、病院へ行ってください。</div><div style="font-size:16px;color:#5b6472;font-style:italic">If the fever doesn&#x27;t seem to go down, please go to hospital.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N3</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">ようなら</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Plain form + ようなら</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>熱<rt>ねつ</rt></ruby>が<ruby>下<rt>さ</rt></ruby>がらないようなら、<ruby>病院<rt>びょういん</rt></ruby>へ<ruby>行<rt>い</rt></ruby>ってください。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">If the fever doesn&#x27;t seem to go down, please go to hospital.</div>	cloze jlpt::N3 fn::conditional fn::evidential
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">誰でも使える<span style="color:#b4491f;font-weight:600">［ ？ ］</span>。</div><div style="font-size:16px;color:#5b6472;font-style:italic">It&#x27;s set up so that anyone can use it.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N3</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">ようになっている</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Verb dictionary / potential form + ようになっている</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>誰<rt>だれ</rt></ruby>でも<ruby>使<rt>つか</rt></ruby>えるようになっている。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">It&#x27;s set up so that anyone can use it.</div>	cloze jlpt::N3 fn::purpose
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">彼がそんなことを言う<span style="color:#b4491f;font-weight:600">［ ？ ］</span>。</div><div style="font-size:16px;color:#5b6472;font-style:italic">There&#x27;s no way he would say such a thing.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N3</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">わけがない</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Plain form + わけがない</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>彼<rt>かれ</rt></ruby>がそんなことを<ruby>言<rt>い</rt></ruby>うわけがない。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">There&#x27;s no way he would say such a thing.</div>	cloze jlpt::N3 fn::possibility
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">窓が開いている。寒い<span style="color:#b4491f;font-weight:600">［ ？ ］</span>。</div><div style="font-size:16px;color:#5b6472;font-style:italic">The window is open. No wonder it&#x27;s cold.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N3</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">わけだ</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Plain form + わけだ</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>窓<rt>まど</rt></ruby>が<ruby>開<rt>ひら</rt></ruby>いている。<ruby>寒<rt>さむ</rt></ruby>いわけだ。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">The window is open. No wonder it&#x27;s cold.</div>	cloze jlpt::N3 fn::causation fn::limitation
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">嫌いな<span style="color:#b4491f;font-weight:600">［ ？ ］</span>が、あまり食べない。</div><div style="font-size:16px;color:#5b6472;font-style:italic">It&#x27;s not that I dislike it, but I don&#x27;t eat it much.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N3</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">わけではない</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Plain form + わけではない</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>嫌<rt>きら</rt></ruby>いなわけではないが、あまり<ruby>食<rt>た</rt></ruby>べない。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">It&#x27;s not that I dislike it, but I don&#x27;t eat it much.</div>	cloze jlpt::N3 fn::concessive
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">大事な会議だから、休む<span style="color:#b4491f;font-weight:600">［ ？ ］</span>。</div><div style="font-size:16px;color:#5b6472;font-style:italic">It&#x27;s an important meeting, so I can&#x27;t take the day off.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N3</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">わけにはいかない</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Verb dictionary form + わけにはいかない</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>大事<rt>だいじ</rt></ruby>な<ruby>会議<rt>かいぎ</rt></ruby>だから、<ruby>休<rt>やす</rt></ruby>むわけにはいかない。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">It&#x27;s an important meeting, so I can&#x27;t take the day off.</div>	cloze jlpt::N3 fn::causation fn::possibility
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">心<span style="color:#b4491f;font-weight:600">［ ？ ］</span>手紙を書きました。</div><div style="font-size:16px;color:#5b6472;font-style:italic">I wrote the letter with all my heart.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N3</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">をこめて</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Noun + をこめて</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>心<rt>こころ</rt></ruby>をこめて<ruby>手紙<rt>てがみ</rt></ruby>を<ruby>書<rt>か</rt></ruby>きました。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">I wrote the letter with all my heart.</div>	cloze jlpt::N3 fn::voice
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">東京<span style="color:#b4491f;font-weight:600">［ ？ ］</span>、多くの都市で開催されます。</div><div style="font-size:16px;color:#5b6472;font-style:italic">It will be held in many cities, starting with Tokyo.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N3</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">をはじめ</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Noun + をはじめ</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>東京<rt>とうきょう</rt></ruby>をはじめ、<ruby>多<rt>おお</rt></ruby>くの<ruby>都市<rt>とし</rt></ruby>で<ruby>開催<rt>かいさい</rt></ruby>されます。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">It will be held in many cities, starting with Tokyo.</div>	cloze jlpt::N3 fn::comparison fn::aspect
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">友人<span style="color:#b4491f;font-weight:600">［ ？ ］</span>彼を知りました。</div><div style="font-size:16px;color:#5b6472;font-style:italic">I came to know him through a friend.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N3</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">を通じて</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Noun + を通じて</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>友人<rt>ゆうじん</rt></ruby>を<ruby>通<rt>つう</rt></ruby>じて<ruby>彼<rt>かれ</rt></ruby>を<ruby>知<rt>し</rt></ruby>りました。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">I came to know him through a friend.</div>	cloze jlpt::N3 fn::relation
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">仕事は忙しい<span style="color:#b4491f;font-weight:600">［ ？ ］</span>、やりがいがある。</div><div style="font-size:16px;color:#5b6472;font-style:italic">The work is busy, but on the other hand it&#x27;s rewarding.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N3</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">一方で</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Plain form + 一方で</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>仕事<rt>しごと</rt></ruby>は<ruby>忙<rt>いそが</rt></ruby>しい<ruby>一方<rt>いっぽう</rt></ruby>で、やりがいがある。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">The work is busy, but on the other hand it&#x27;s rewarding.</div>	cloze jlpt::N3 fn::time
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">この部屋は南<span style="color:#b4491f;font-weight:600">［ ？ ］</span>です。</div><div style="font-size:16px;color:#5b6472;font-style:italic">This room faces south.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N3</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">向き</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Noun + 向き</div><div style="font-size:21px;line-height:2.2;margin-top:16px">この<ruby>部屋<rt>へや</rt></ruby>は<ruby>南<rt>みなみ</rt></ruby><ruby>向<rt>む</rt></ruby>きです。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">This room faces south.</div>	cloze jlpt::N3 fn::topic
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">これは子ども<span style="color:#b4491f;font-weight:600">［ ？ ］</span>の本です。</div><div style="font-size:16px;color:#5b6472;font-style:italic">This is a book aimed at children.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N3</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">向け</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Noun + 向け</div><div style="font-size:21px;line-height:2.2;margin-top:16px">これは<ruby>子<rt>こ</rt></ruby>ども<ruby>向<rt>む</rt></ruby>けの<ruby>本<rt>ほん</rt></ruby>です。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">This is a book aimed at children.</div>	cloze jlpt::N3 fn::purpose
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">それは<span style="color:#b4491f;font-weight:600">［ ？ ］</span>ない話だ。</div><div style="font-size:16px;color:#5b6472;font-style:italic">That is an impossible story.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N3</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">あり得</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Verb ます-stem + 得る</div><div style="font-size:21px;line-height:2.2;margin-top:16px">それはあり<ruby>得<rt>え</rt></ruby>ない<ruby>話<rt>はなし</rt></ruby>だ。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">That is an impossible story.</div>	cloze jlpt::N3 fn::time fn::possibility
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">食事の<span style="color:#b4491f;font-weight:600">［ ？ ］</span>に電話が鳴った。</div><div style="font-size:16px;color:#5b6472;font-style:italic">The phone rang right in the middle of the meal.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N3</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">最中</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Verb ている / Noun の + 最中に</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>食事<rt>しょくじ</rt></ruby>の<ruby>最中<rt>さいちゅう</rt></ruby>に<ruby>電話<rt>でんわ</rt></ruby>が<ruby>鳴<rt>な</rt></ruby>った。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">The phone rang right in the middle of the meal.</div>	cloze jlpt::N3 fn::time
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">到着し<span style="color:#b4491f;font-weight:600">［ ？ ］</span>、連絡します。</div><div style="font-size:16px;color:#5b6472;font-style:italic">I will contact you as soon as I arrive.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N3</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">次第</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Verb ます-stem + 次第 / Noun + 次第だ</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>到着<rt>とうちゃく</rt></ruby>し<ruby>次第<rt>しだい</rt></ruby>、<ruby>連絡<rt>れんらく</rt></ruby>します。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">I will contact you as soon as I arrive.</div>	cloze jlpt::N3 fn::time fn::comparison
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">少し風邪<span style="color:#b4491f;font-weight:600">［ ？ ］</span>です。</div><div style="font-size:16px;color:#5b6472;font-style:italic">I have a slight cold.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N3</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">気味</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Verb ます-stem / Noun + 気味</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>少<rt>すこ</rt></ruby>し<ruby>風邪<rt>かぜ</rt></ruby><ruby>気味<rt>ぎみ</rt></ruby>です。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">I have a slight cold.</div>	cloze jlpt::N3 fn::degree
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">一緒に行こ<span style="color:#b4491f;font-weight:600">［ ？ ］</span>。</div><div style="font-size:16px;color:#5b6472;font-style:italic">Let&#x27;s go together.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N4</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">う</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Group 1 お-row + う / Group 2 + よう / する→しよう</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>一緒<rt>いっしょ</rt></ruby>に<ruby>行<rt>い</rt></ruby>こう。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">Let&#x27;s go together.</div>	cloze jlpt::N4 fn::volition
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">明日から運動しよ<span style="color:#b4491f;font-weight:600">［ ？ ］</span>。</div><div style="font-size:16px;color:#5b6472;font-style:italic">I&#x27;m thinking of exercising from tomorrow.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N4</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">うと思います</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Volitional form + と思う</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>明日<rt>あした</rt></ruby>から<ruby>運動<rt>うんどう</rt></ruby>しようと<ruby>思<rt>おも</rt></ruby>います。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">I&#x27;m thinking of exercising from tomorrow.</div>	cloze jlpt::N4 fn::volition
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">熱い<span style="color:#b4491f;font-weight:600">［ ？ ］</span>食べてください。</div><div style="font-size:16px;color:#5b6472;font-style:italic">Please eat it while it&#x27;s hot.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N4</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">うちに</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Verb dictionary / ている / ない-form / adjective + うちに</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>熱<rt>あつ</rt></ruby>いうちに<ruby>食<rt>た</rt></ruby>べてください。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">Please eat it while it&#x27;s hot.</div>	cloze jlpt::N4 fn::time fn::aspect
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">お荷物を<span style="color:#b4491f;font-weight:600">［ ？ ］</span>。</div><div style="font-size:16px;color:#5b6472;font-style:italic">I&#x27;ll carry your luggage.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N4</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">お持ちします</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">お + Verb ます-stem + する</div><div style="font-size:21px;line-height:2.2;margin-top:16px">お<ruby>荷物<rt>にもつ</rt></ruby>をお<ruby>持<rt>も</rt></ruby>ちします。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">I&#x27;ll carry your luggage.</div>	cloze jlpt::N4 fn::politeness
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">彼が来る<span style="color:#b4491f;font-weight:600">［ ？ ］</span>分かりません。</div><div style="font-size:16px;color:#5b6472;font-style:italic">I don&#x27;t know whether he will come.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N4</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">かどうか</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Plain form + かどうか</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>彼<rt>かれ</rt></ruby>が<ruby>来<rt>く</rt></ruby>るかどうか<ruby>分<rt>わ</rt></ruby>かりません。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">I don&#x27;t know whether he will come.</div>	cloze jlpt::N4 fn::listing
<div style="font-size:23px;line-height:2.0;margin-bottom:14px">明日は雨<span style="color:#b4491f;font-weight:600">［ ？ ］</span>。</div><div style="font-size:16px;color:#5b6472;font-style:italic">It might rain tomorrow.</div>	<div style="display:inline-block;font-size:11px;letter-spacing:.12em;color:#6b7280;border:1px solid #d8dde6;border-radius:99px;padding:2px 10px;margin-bottom:12px">N4</div><div style="font-size:32px;font-weight:600;color:#b4491f;margin-bottom:6px">かもしれません</div><div style="font-size:14px;color:#475569;background:#f1f4f9;border-radius:8px;padding:7px 11px;display:inline-block;margin-top:14px">Plain form + かもしれない</div><div style="font-size:21px;line-height:2.2;margin-top:16px"><ruby>明日<rt>あした</rt></ruby>は<ruby>雨<rt>あめ</rt></ruby>かもしれません。</div><div style="font-size:15px;color:#5b6472;font-style:italic;margin-top:6px">It might rain tomorrow.</div>	cloze jlpt::N4 fn::possibility fn::politeness
